#START7777
#--------------------------------------------------------------------------------------------------
#  지진정보  [입력인수형태][예] ?tm=201108070100&disp=1&help=1
#--------------------------------------------------------------------------------------------------
#  1. TP     : 3(국내지진통보), 2(국외지진정보)
#  2. TM_FC  : 발표시간
#  3. SEQ    : 발표일련번호
#  4. TM_EQK : 진앙시(년월일시분초)
#  5. MSC    : 진앙시(초 미만)
#  6. MT     : 규모
#  7. LAT    : 진앙 위도 (deg.)
#  8. LON    : 진앙 경도 (deg.)
#  9. LOC    : 진앙 위치
# 10. INT    : 진도
# 11. REM    : 참고사항
# 12. COR    : 수정사항
#--------------------------------------------------------------------------------------------------
#TP        TM_FC SEQ         TM_EQK.MSC  MT       LAT       LON LOC,INT,REM,COR,=
  3 201909211517 842 20190921151116.000 3.5   38.6700  127.1700 북한 강원 평강 북북서쪽 31km 지역,최대진도 Ⅱ(강원,경기),지진피해 없을 것으로 예상됨
자연지진으로 분석됨,,=
  3 201909221110 846 20190922110727.000 3.3   34.1600  125.1600 전남 신안군 흑산도 남남서쪽 62km 해역,최대진도 Ⅱ(전남),지진피해 없을 것으로 예상됨,,=
  3 201909260301 857 20190926025731.000 2.3   36.0900  129.3300 경북 포항시 북구 북북서쪽 6km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201909270218 860 20190927013618.000 6.1  -40.8000  -72.1500 칠레 푸에르토 몬트 북동쪽 100km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201909300124 867 20190930005753.000 7.2  -35.4800  -73.1500 칠레 콘스티투시온 서남서쪽 67km ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201910022245 874 20191002223657.000 2.3   38.7900  125.7800 북한 황해북도 송림 동북동쪽 14km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  3 201910040400 878 20191004035723.000 2.6   35.4700  128.8600 경남 밀양시 동남동쪽 11km 지역,최대진도 Ⅲ(경남),Ⅱ(경북,부산,울산),,,=
  2 201910121827 901 20191012182200.000 5.7   34.7000  140.7000 일본 지바현(혼슈) 지바 남남동쪽 114km 해역,,국내영향없음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201910122049 904 20191012204603.000 2.5   35.1800  129.7700 울산 동구 남동쪽 48km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201910131955 906 20191013195244.000 2.0   36.5300  129.6500 경북 영덕군 동북동쪽 28km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201910152247 912 20191015223059.000 2.4   38.7800  125.7200 북한 황해북도 송림 동북동쪽 9km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨
자연지진으로 분석됨,,=
  2 201910162105 915 20191016203706.000 6.4    6.7100  125.0100 필리핀 콜럼비오 동북동쪽 7km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201910200007 925 20191020000510.000 2.2   33.4100  125.1300 제주 제주시 서쪽 130km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201910271539 945 20191027153726.000 3.4   35.4100  128.4900 경남 창녕군 남쪽 15km 지역,최대진도 Ⅳ(경남),Ⅲ(경북,대구),Ⅱ(부산,울산,전남,전북),,,=
  2 201910291024 950 20191029100451.000 6.8    6.9200  125.2500 필리핀 민다나오 키산테 동쪽 10km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201910300204 954 20191030020141.000 2.3   36.6800  128.6100 경북 안동시 북서쪽 16km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201910311026 958 20191031101120.000 6.8    7.1000  125.3000 필리핀 민다나오 키산테 북동쪽 25km 지역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201910311632 961 20191031162934.000 2.1   37.2400  126.1100 인천 옹진군 서남서쪽 52km 지역,최대진도 Ⅲ(인천),지진피해 없을 것으로 예상됨,,=
  2 201911050720 971 20191105065324.000 6.0  -31.8200  -71.3700 칠레 이야펠 남서쪽 28km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201911092318 985 20191109231414.000 2.4   37.6200  124.6500 인천 옹진군 백령도 남쪽 37km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201911150132 997 20191115011742.000 7.4    1.5000  126.4000 인도네시아 코타 테르나테 북서쪽 133km 해역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201911210611 1013 20191121060807.000 2.3   35.1300  124.9300 전남 신안군 흑산도 북서쪽 73km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201911210917 1015 20191121085044.000 6.1   19.4500  101.3500 라오스 비엔티안 북서쪽 210km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201911211959 1017 20191121195550.000 2.4   33.8300  128.0900 전남 여수시 거문도 동남동쪽 75km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201911261219 1028 20191126115410.000 6.4   41.4200   19.4800 알바니아 듀레스 북북동쪽 11km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201911291207 1038 20191129120443.000 2.0   36.8600  129.7900 경북 울진군 동남동쪽 38km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201911291307 1039 20191129130100.000 5.5   39.1000  143.1000 일본 이와테현(혼슈) 모리오카 동남동쪽 180km 해역,,국내영향없음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201912041722 1054 20191204171920.000 2.6   33.9400  124.7000 전남 신안군 흑산도 남서쪽 106km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201912081213 1067 20191208120924.000 2.0   35.1200  124.9600 전남 신안군 흑산도 북서쪽 70km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201912110229 1074 20191211020502.000 5.9   30.7000  141.7400 일본 가나가와현(혼슈) 요코하마 남남동쪽 563km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201912122032 1081 20191212202955.000 2.1   33.5500  126.9200 제주 제주시 동쪽 36km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 201912151420 1088 20191215141540.000 2.0   37.1600  126.2200 충남 서산시 북북서쪽 46km 해역,최대진도 Ⅲ(인천),,,=
  2 201912151525 1089 20191215151154.000 6.9    6.6800  125.3100 필리핀 하고노이 서남서쪽 2km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201912162111 1094 20191216202558.000 5.0   24.5400  121.7700 대만 타이베이 남남동쪽 61km 지역,,국내영향없음.
위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 201912171611 1096 20191217160030.000 2.1   38.0100  126.0000 북한 황해남도 해주 동쪽 25km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 201912191528 1101 20191219152100.000 5.5   40.5000  142.2000 일본 이와테현(혼슈) 모리오카 북동쪽 126km 해역,,국내영향없음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 201912202103 1106 20191220203952.000 6.1   36.5300   70.4400 아프카니스탄 카불 북동쪽 250km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201912240623 1116 20191224061916.000 2.4   33.2900  127.1600 제주 서귀포시 동쪽 56km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 201912250207 1119 20191225014332.000 6.0  -26.9700  -63.3700 아르헨티나 엘 호요 서북서쪽 14km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201912250428 1120 20191225040351.000 6.0    3.4900  -74.0000 콜롬비아 레자니아스 남남동쪽 4km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201912290847 1136 20191229084326.000 2.3   33.3300  127.1600 제주 서귀포시 동쪽 56km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
 14 201912300032 1138 20191230003208.000 3.5   35.5500  128.9100 경남 밀양시 동북동쪽 16km 지역,최대진도 Ⅳ(경남,경북,울산),Ⅱ(대구,부산),위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임.
수동으로 분석한 정보는 지진정보로 추가 발표할 예정임,,=
  3 201912300035 1139 20191230003208.000 3.5   35.5600  128.9000 경남 밀양시 동북동쪽 15km 지역,최대진도 Ⅳ(경남,경북,울산),Ⅲ(부산),Ⅱ(대구),,,=
  3 201912300147 1142 20191230014402.000 2.1   35.5600  128.9000 경남 밀양시 동북동쪽 15km 지역,최대진도 Ⅱ(경남,경북,울산),12월30일 00시 32분 발생한 규모 3.5 지진의 여진임,,=
  2 202001030329   7 20200103032400.000 5.9   35.8000  141.2000 일본 이바라키현(혼슈) 미토 남동쪽 91km 해역,,국내영향없음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202001051120  16 20200105111100.000 5.7   22.9000  143.3000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1425km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202001080449  24 20200108041135.000 6.0   -5.1600  151.2600 파푸아뉴기니 킴베 동북동쪽 131km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202001080606  25 20200108060300.000 2.0   35.9100  128.3800 경북 성주군 동쪽 9km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202001091806  29 20200109173808.000 6.3   62.4200  171.1200 러시아 추코츠키 아브토놈니 자치구 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.
(캄차카 틸리치키 북동쪽 348km 지역),,=
  2 202001140507  43 20200114045700.000 5.0   36.1000  139.9000 일본 사이타마현(혼슈) 사이타마 북동쪽 35km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202001152248  50 20200115224611.000 2.1   37.1100  128.2900 충북 제천시 동남동쪽 9km 지역,최대진도 Ⅱ(강원,충북),지진피해 없을 것으로 예상됨,,=
  2 202001190202  58 20200119013813.000 6.0   -2.8500  139.3300 인도네시아 아베푸라 서쪽 141km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202001192253  61 20200119222755.000 6.4   39.8300   77.2100 중국 신장 카슈가르 지구 동북동쪽 113km 지역,,국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.,,=
  2 202001250323  77 20200125025514.000 6.7   38.3300   39.0800 터키 말라티아 동쪽 65km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202001290440  88 20200129041025.000 7.7   19.4400  -78.7600 자메이카 루세아 북북서쪽 125km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202001291046  90 20200129093347.000 2.5   41.2900  129.1100 북한 함경북도 길주 북북서쪽 41km 지역,최대진도 Ⅰ,자연지진이며, 6차핵실험으로 발생한 유발지진으로 추정됨. 
6차 북핵위치로부터 남동쪽으로 약 3km 지역임.,,=
  3 202001300056  94 20200130005252.000 3.2   36.5900  128.1200 경북 상주시 북쪽 20km 지역,최대진도 Ⅲ(경북,충북),Ⅱ(강원,대전,세종,전북,충남),지진 발생 인근 지역은 지진동을 느낄 수 있음.,,=
  2 202002010118 100 20200201011100.000 5.1   35.7000  140.7000 일본 지바현(혼슈) 지바 동쪽 55km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202002010214 101 20200201020700.000 5.3   36.0000  140.1000 일본 지바현(혼슈) 지바 북쪽 44km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202002062027 119 20200206202000.000 5.6   36.4000  141.6000 일본 이바라키현(혼슈) 미토 동쪽 101km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202002091445 126 20200209144126.000 2.4   35.7700  129.0300 경북 경주시 서남서쪽 18km 지역,최대진도 Ⅲ(경북,울산),Ⅱ(경남),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  2 202002121945 134 20200212193700.000 5.5   37.3000  141.4000 일본 후쿠시마현(혼슈) 후쿠시마 동남동쪽 96km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202002131944 137 20200213193400.000 7.0   44.7000  148.9000 일본 홋카이도 구시로 동북동쪽 409km 해역 ,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202002152017 143 20200215190006.000 5.5   23.8400  121.5200 대만 화롄 남남서쪽 13km 지역,,-국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202002152027 144 20200215200506.000 5.1   23.8500  121.5300 대만 화롄 남쪽 11km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202002152044 145 20200215200006.000 5.5   23.8400  121.5200 대만 화롄 남남서쪽 13km 지역,,위의 정보는 2020년 2월 15일 20시 17분에 발표한 [국외지진정보]의 수정정보임
[수정내용]
,,=
  3 202002162007 148 20200216200335.000 2.7   36.2600  130.4900 경북 영덕군 동쪽 102km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202002240141 164 20200224010031.000 6.0   38.4700   44.3700 이란 코이 서쪽 51km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202002252053 169 20200225201402.000 5.0   24.3900  121.4200 대만 화롄 북북서쪽 51km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 202002292210 180 20200229220219.000 2.7   38.4600  126.1700 북한 황해북도 평산 북서쪽 24km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨
자연지진으로 분석됨,,=
  3 202002292234 181 20200229220350.000 2.4   38.4500  126.1700 북한 황해북도 평산 북서쪽 24km 지역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨
자연지진으로 분석됨,,=
  3 202003100120 209 20200310011633.000 2.0   35.4400  125.5400 전북 군산시 어청도 남남서쪽 85km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202003130224 220 20200313021800.000 5.4   37.3000  136.8000 일본 도야마현(혼슈) 도야마 북북서쪽 77km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202003201605 239 20200320160245.000 2.7   35.3900  128.0100 경남 산청군 동남동쪽 13km 지역,최대진도 Ⅲ(경남),Ⅱ(경북,대구,전남,전북),지진 발생 인근 지역은 지진동을 느낄 수 있음.
안전에 유의하기 바람.,,=
  2 202003251208 253 20200325114919.000 7.8   49.0000  157.7000 러시아 세베로쿠릴스크 남남동쪽 218km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202003261502 258 20200326145300.000 5.8   22.9000  143.1000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1418km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202003310103 270 20200331005600.000 5.5   23.9000  123.4000 일본 오키나와현 이리 오모테 섬 부근 해역,,국내영향없음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202004010917 274 20200401085231.000 6.5   44.4500 -115.1400 미국 보이시 북동쪽 153km 지역,,국내영향없음.
위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202004032008 281 20200403194435.000 2.2   38.7500  125.7200 북한 황해북도 송림 동북동쪽 8km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 202004120050 304 20200412004400.000 5.1   36.2000  140.0000 일본 도치기현(혼슈) 우쓰노미야 남남동쪽 41km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202004180740 321 20200418073628.000 2.3   37.5800  126.1400 인천 강화군 서남서쪽 36km 해역,최대진도 Ⅱ(인천),지진피해 없을 것으로 예상됨,,=
  2 202004181734 322 20200418172600.000 6.9   27.2000  140.7000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 892km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202004181832 323 20200418182500.000 6.0   27.3000  140.6000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 879km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202004200545 329 20200420053900.000 6.1   38.9000  142.1000 일본 이와테현(혼슈) 모리오카 남동쪽 121km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202004222057 342 20200422205426.000 2.1   38.1100  130.0100 강원 동해시 북동쪽 102km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202004231352 344 20200423134400.000 5.5   36.2000  137.7000 일본 나가노현(혼슈) 나가노 남서쪽 67km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202004240210 347 20200424020722.000 2.3   35.3000  125.5400 전남 신안군 흑산도 북쪽 73km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 202004271110 358 20200427110710.000 2.8   35.8000  127.5300 전북 장수군 북쪽 17km 지역,최대진도 Ⅳ(전북),Ⅲ(경남),Ⅱ(경북,전남,충남,충북),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  3 202004281209 363 20200428120653.000 2.4   36.1600  127.4300 충남 금산군 북서쪽 8km 지역,최대진도 Ⅱ(대전,전북,충남,충북),지진피해 없을 것으로 예상됨,,=
  3 202004281255 365 20200428125201.000 2.1   34.6600  126.4100 전남 목포시 남쪽 17km 해역,최대진도 Ⅱ(전남),지진피해 없을 것으로 예상됨,,=
  3 202004291602 369 20200429151047.000 2.4   39.3900  126.1300 북한 평안남도 성천 북북서쪽 18km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
